session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q001,0,False,False,False,独立问题,0,,,无需前文；当前问题可独立回答,,22179.27525099367,22178.28065100184,,,0,0,,,,,,,,23.848500000895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q002,1,True,False,False,相邻承接,1,1,S002-Q001,S002-Q001提供当前问题所指向的前序结论或事实依据,,138.41380100348033,136.60090100893285,,,0,0,S002-Q001,,,,,,S002-Q001,18.692300000111572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q003,2,True,False,False,相邻承接,1,1,S002-Q002,S002-Q002提供当前问题所指向的前序结论或事实依据,,50.32840100466274,48.650101001840085,,,0,0,S002-Q001|S002-Q002,,,,,,S002-Q001|S002-Q002,12.568200007081032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q004,3,True,False,False,相邻承接,1,1,S002-Q003,S002-Q003提供当前问题所指向的前序结论或事实依据,,44.786599988583475,43.58440000214614,,,0,0,S002-Q001|S002-Q002|S002-Q003,,,,,,S002-Q001|S002-Q002|S002-Q003,66.55089999549091,80eccfca-5396-4d0f-b6fe-dc7703b6f9bd,,S002-Q001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q005,4,True,False,False,相邻承接,1,1,S002-Q004,S002-Q004提供当前问题所指向的前序结论或事实依据,,55.4311010055244,53.55590100225527,,,0,0,S002-Q001|S002-Q002|S002-Q003|S002-Q004,,,,,,S002-Q001|S002-Q002|S002-Q003|S002-Q004,20.156599988695234,68708080-67b5-4d33-8541-7913df1ee0eb,,S002-Q002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q006,5,True,True,True,历史回溯,5,5,S002-Q001,S002-Q001提供五轮前关于【先帮我梳理一下贵州茅台2023—2025年的主要财务变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,121.45830701047089,118.27770600211807,,,0,0,S002-Q003|S002-Q004|S002-Q005,S002-Q001|S002-Q002,S002-Q001|S002-Q002,S002-Q001|S002-Q002,S002-Q001|S002-Q002,S002-Q001|S002-Q002,S002-Q003|S002-Q004|S002-Q005|S002-Q001|S002-Q002,13.516999999410473,976cf97f-7eee-4501-ab56-47ed155175ce,,S002-Q003,0.0,0.0,0,0,0.0,1,3,0,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.2,1,1,0.25,1,5,1
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q007,6,True,False,False,相邻承接,1,1,S002-Q006,S002-Q006提供当前问题所指向的前序结论或事实依据,,104.72280500107445,104.07920498983003,,,0,0,S002-Q003|S002-Q004|S002-Q005|S002-Q006,S002-Q002|S002-Q001,S002-Q001|S002-Q002,S002-Q002|S002-Q001,S002-Q001|S002-Q002,S002-Q002|S002-Q001,S002-Q003|S002-Q004|S002-Q005|S002-Q006|S002-Q002|S002-Q001,15.032201001304202,2cb9ff31-813c-4e0f-8f59-005ee5dd8d69,,S002-Q004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q008,7,True,True,True,历史回溯,5,5,S002-Q003,S002-Q003提供五轮前关于【口径确认后，把刚才提到的关键指标逐年列出来，哪一年变化最明显】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,79.93089999945369,79.39359999727458,,,0,0,S002-Q005|S002-Q006|S002-Q007,S002-Q004|S002-Q003|S002-Q002|S002-Q001,S002-Q001|S002-Q002|S002-Q003|S002-Q004,S002-Q004|S002-Q003|S002-Q002|S002-Q001,S002-Q003|S002-Q001|S002-Q004,S002-Q004|S002-Q003|S002-Q002|S002-Q001,S002-Q005|S002-Q006|S002-Q007|S002-Q004|S002-Q003|S002-Q002|S002-Q001,11.925498998607509,8318daae-f114-4129-91d1-5761e3fd1d15,,S002-Q005,0.0,0.0,0,0,0.0,1,3,0,1.0,0.25,1,1,0.5,1,4,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.25,1,1,0.5,1,4,1,1.0,0.3333333333333333,1,1,1.0,1,3,1,1.0,0.25,1,1,0.5,1,4,1,1.0,0.14285714285714285,1,1,0.2,1,7,1
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q009,8,True,False,False,相邻承接,1,1,S002-Q008,S002-Q008提供当前问题所指向的前序结论或事实依据,,87.02930000436027,86.4683999971021,,,0,0,S002-Q005|S002-Q006|S002-Q007|S002-Q008,S002-Q004|S002-Q003|S002-Q001|S002-Q002,S002-Q001|S002-Q002|S002-Q003|S002-Q004,S002-Q004|S002-Q003|S002-Q001|S002-Q002,S002-Q001|S002-Q003|S002-Q004|S002-Q002,S002-Q004|S002-Q003|S002-Q001|S002-Q002,S002-Q005|S002-Q006|S002-Q007|S002-Q008|S002-Q004|S002-Q003|S002-Q001|S002-Q002,17.32429998810403,584a6b00-9dca-4998-8414-d0386f25db00,,S002-Q006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q010,9,True,True,True,历史回溯,5,5,S002-Q005,S002-Q005提供五轮前关于【如果识别出了拐点，它主要发生在2024年还是2025年】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,67.10729999758769,66.20850000763312,,,0,0,S002-Q007|S002-Q008|S002-Q009,S002-Q005|S002-Q004|S002-Q006|S002-Q001|S002-Q003,S002-Q001|S002-Q002|S002-Q003|S002-Q004|S002-Q005|S002-Q006,S002-Q005|S002-Q004|S002-Q006|S002-Q001|S002-Q003|S002-Q002,S002-Q005|S002-Q003|S002-Q001|S002-Q002,S002-Q005|S002-Q004|S002-Q006|S002-Q001|S002-Q003|S002-Q002,S002-Q007|S002-Q008|S002-Q009|S002-Q005|S002-Q004|S002-Q006|S002-Q001|S002-Q003|S002-Q002,11.19789999211207,2eee0b35-e470-4650-bbf9-5a96a15c7d07,,S002-Q007,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.16666666666666666,1,1,0.2,1,6,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.1111111111111111,1,1,0.25,1,9,1
