session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count
S010_招商银行_采购,S010_招商银行_采购,S010-Q001,0,False,False,False,独立问题,0,,,无需前文；当前问题可独立回答,,7743.381979991682,7743.22458000097,,,0,0,,,,,,,,15.95159999851603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S010_招商银行_采购,S010_招商银行_采购,S010-Q002,1,True,False,False,相邻承接,1,1,S010-Q001,S010-Q001提供当前问题所指向的前序结论或事实依据,,152.37110000452958,152.07189999637194,,,0,0,S010-Q001,,,,,,S010-Q001,12.749599991366267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S010_招商银行_采购,S010_招商银行_采购,S010-Q003,2,True,False,False,相邻承接,1,1,S010-Q002,S010-Q002提供当前问题所指向的前序结论或事实依据,,1163.739900002838,1163.3708000008482,,,0,0,S010-Q001|S010-Q002,,,,,,S010-Q001|S010-Q002,42.21200000029057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S010_招商银行_采购,S010_招商银行_采购,S010-Q004,3,True,False,False,相邻承接,1,1,S010-Q003,S010-Q003提供当前问题所指向的前序结论或事实依据,,70.91359999321867,70.53390001237858,,,0,0,S010-Q001|S010-Q002|S010-Q003,,,,,,S010-Q001|S010-Q002|S010-Q003,17.97179999994114,84cad814-a0c2-4cb2-afb6-6f0b9f656b6a,,S010-Q001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S010_招商银行_采购,S010_招商银行_采购,S010-Q005,4,True,False,False,相邻承接,1,1,S010-Q004,S010-Q004提供当前问题所指向的前序结论或事实依据,,136.7448999953922,136.28439999592956,,,0,0,S010-Q001|S010-Q002|S010-Q003|S010-Q004,,,,,,S010-Q001|S010-Q002|S010-Q003|S010-Q004,124.6374000038486,6726f0cf-d34d-4a6a-aa5d-ae89405115df,,S010-Q002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S010_招商银行_采购,S010_招商银行_采购,S010-Q006,5,True,True,True,历史回溯,5,5,S010-Q001,S010-Q001提供五轮前关于【先帮我梳理一下招商银行2023—2025年的主要财务变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,75.64682100201026,75.301920005586,,,0,0,S010-Q003|S010-Q004|S010-Q005,S010-Q001|S010-Q002,S010-Q001|S010-Q002,S010-Q001|S010-Q002,S010-Q001|S010-Q002,S010-Q001|S010-Q002,S010-Q003|S010-Q004|S010-Q005|S010-Q001|S010-Q002,13.873503005015664,5658b043-0155-4e3a-af6d-86dc11e17b5d,,S010-Q003,0.0,0.0,0,0,0.0,1,3,0,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.2,1,1,0.25,1,5,1
S010_招商银行_采购,S010_招商银行_采购,S010-Q007,6,True,False,False,相邻承接,1,1,S010-Q006,S010-Q006提供当前问题所指向的前序结论或事实依据,,98.36942599213216,97.66822600795422,,,0,0,S010-Q003|S010-Q004|S010-Q005|S010-Q006,S010-Q002|S010-Q001,S010-Q001|S010-Q002,S010-Q002|S010-Q001,S010-Q002|S010-Q001,S010-Q002|S010-Q001,S010-Q003|S010-Q004|S010-Q005|S010-Q006|S010-Q002|S010-Q001,14.986403999500908,6f663e4b-05aa-46dd-99fd-6c044eefa43e,,S010-Q004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S010_招商银行_采购,S010_招商银行_采购,S010-Q008,7,True,True,True,历史回溯,5,5,S010-Q003,S010-Q003提供五轮前关于【口径确认后，把刚才提到的关键指标逐年列出来，哪一年变化最明显】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,192.85119899723213,192.06689900602214,,,0,0,S010-Q005|S010-Q006|S010-Q007,S010-Q004|S010-Q002|S010-Q003|S010-Q001,S010-Q001|S010-Q002|S010-Q003|S010-Q004,S010-Q004|S010-Q002|S010-Q003|S010-Q001,S010-Q003|S010-Q001|S010-Q002,S010-Q004|S010-Q002|S010-Q003|S010-Q001,S010-Q005|S010-Q006|S010-Q007|S010-Q004|S010-Q002|S010-Q003|S010-Q001,12.986000001546927,837eb563-fa62-4947-b124-920dccd10a0b,,S010-Q005,0.0,0.0,0,0,0.0,1,3,0,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.3333333333333333,1,1,1.0,1,3,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.14285714285714285,1,1,0.16666666666666666,1,7,1
S010_招商银行_采购,S010_招商银行_采购,S010-Q009,8,True,False,False,相邻承接,1,1,S010-Q008,S010-Q008提供当前问题所指向的前序结论或事实依据,,112.16069999500178,111.5981000039028,,,0,0,S010-Q005|S010-Q006|S010-Q007|S010-Q008,S010-Q004|S010-Q002|S010-Q003|S010-Q001,S010-Q001|S010-Q002|S010-Q003|S010-Q004,S010-Q004|S010-Q002|S010-Q003|S010-Q001,S010-Q001|S010-Q002,S010-Q004|S010-Q002|S010-Q003|S010-Q001,S010-Q005|S010-Q006|S010-Q007|S010-Q008|S010-Q004|S010-Q002|S010-Q003|S010-Q001,18.05419899756089,0be5cd13-9ea9-44be-92f3-ee0e07c24a16,,S010-Q006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S010_招商银行_采购,S010_招商银行_采购,S010-Q010,9,True,True,True,历史回溯,5,5,S010-Q005,S010-Q005提供五轮前关于【如果识别出了拐点，它主要发生在2024年还是2025年】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,76.73270101076923,75.8340010070242,,,0,0,S010-Q007|S010-Q008|S010-Q009,S010-Q005|S010-Q006|S010-Q003|S010-Q004|S010-Q002,S010-Q001|S010-Q002|S010-Q003|S010-Q004|S010-Q005|S010-Q006,S010-Q005|S010-Q006|S010-Q003|S010-Q004|S010-Q002|S010-Q001,S010-Q001|S010-Q004|S010-Q002|S010-Q005,S010-Q005|S010-Q006|S010-Q003|S010-Q004|S010-Q002|S010-Q001,S010-Q007|S010-Q008|S010-Q009|S010-Q005|S010-Q006|S010-Q003|S010-Q004|S010-Q002|S010-Q001,13.027799999690615,65c7eec8-7689-43af-8ac5-9fc972e2aaaf,,S010-Q007,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.16666666666666666,1,1,0.2,1,6,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.25,1,1,0.25,1,4,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.1111111111111111,1,1,0.25,1,9,1
