session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q001,0,False,False,False,独立问题,0,,,无需前文；当前问题可独立回答,,16864.379944003304,16863.622544013197,,,0,0,,,,,,,,164.83669901208486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q002,1,True,False,False,相邻承接,1,1,S004-Q001,S004-Q001提供当前问题所指向的前序结论或事实依据,,252.89650000922848,252.2295000089798,,,0,0,S004-Q001,,,,,,S004-Q001,24.273500006529503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q003,2,True,False,False,相邻承接,1,1,S004-Q002,S004-Q002提供当前问题所指向的前序结论或事实依据,,81.97130000917241,80.83489999989979,,,0,0,S004-Q001|S004-Q002,,,,,,S004-Q001|S004-Q002,21.68970000639092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q004,3,True,False,False,相邻承接,1,1,S004-Q003,S004-Q003提供当前问题所指向的前序结论或事实依据,,145.98700001079123,141.04119999683462,,,0,0,S004-Q001|S004-Q002|S004-Q003,,,,,,S004-Q001|S004-Q002|S004-Q003,46.69479900621809,c177a9f8-0ffb-479a-851f-19800bf17ac6,,S004-Q001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q005,4,True,False,False,相邻承接,1,1,S004-Q004,S004-Q004提供当前问题所指向的前序结论或事实依据,,74.6342999918852,72.87819999328349,,,0,0,S004-Q001|S004-Q002|S004-Q003|S004-Q004,,,,,,S004-Q001|S004-Q002|S004-Q003|S004-Q004,30.672799999592826,2883b7fa-f814-42f1-b05f-ba01c6b04c51,,S004-Q002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q006,5,True,True,True,历史回溯,5,5,S004-Q001,S004-Q001提供五轮前关于【先帮我梳理一下比亚迪2023—2025年的主要财务变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,96.73990499868523,94.75580501020886,,,0,0,S004-Q003|S004-Q004|S004-Q005,S004-Q001|S004-Q002,S004-Q001|S004-Q002,S004-Q001|S004-Q002,S004-Q001|S004-Q002,S004-Q001|S004-Q002,S004-Q003|S004-Q004|S004-Q005|S004-Q001|S004-Q002,24.4813009921927,6d0e9536-e061-4d83-8e0c-7d877b889fe0,,S004-Q003,0.0,0.0,0,0,0.0,1,3,0,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.2,1,1,0.25,1,5,1
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q007,6,True,False,False,相邻承接,1,1,S004-Q006,S004-Q006提供当前问题所指向的前序结论或事实依据,,276.4152150048176,275.79501499712933,,,0,0,S004-Q003|S004-Q004|S004-Q005|S004-Q006,S004-Q002|S004-Q001,S004-Q001|S004-Q002,S004-Q002|S004-Q001,S004-Q002|S004-Q001,S004-Q002|S004-Q001,S004-Q003|S004-Q004|S004-Q005|S004-Q006|S004-Q002|S004-Q001,19.13150100153871,a4637a31-4fa0-4371-b705-1818cde33626,,S004-Q004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q008,7,True,True,True,历史回溯,5,5,S004-Q003,S004-Q003提供五轮前关于【口径确认后，把刚才提到的关键指标逐年列出来，哪一年变化最明显】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,70.19090000540018,69.07129999308381,,,0,0,S004-Q005|S004-Q006|S004-Q007,S004-Q003|S004-Q004|S004-Q002|S004-Q001,S004-Q001|S004-Q002|S004-Q003|S004-Q004,S004-Q003|S004-Q004|S004-Q002|S004-Q001,S004-Q003|S004-Q002|S004-Q004,S004-Q003|S004-Q004|S004-Q002|S004-Q001,S004-Q005|S004-Q006|S004-Q007|S004-Q003|S004-Q004|S004-Q002|S004-Q001,13.714999993680976,fdf03ab1-78ff-4e8d-b54d-503e6e8ef266,,S004-Q005,0.0,0.0,0,0,0.0,1,3,0,1.0,0.25,1,1,1.0,1,4,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.3333333333333333,1,1,1.0,1,3,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.14285714285714285,1,1,0.25,1,7,1
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q009,8,True,False,False,相邻承接,1,1,S004-Q008,S004-Q008提供当前问题所指向的前序结论或事实依据,,95.38639899983536,94.88639899063855,,,0,0,S004-Q005|S004-Q006|S004-Q007|S004-Q008,S004-Q004|S004-Q002|S004-Q001|S004-Q003,S004-Q001|S004-Q002|S004-Q003|S004-Q004,S004-Q004|S004-Q002|S004-Q001|S004-Q003,S004-Q004|S004-Q001|S004-Q003|S004-Q002,S004-Q004|S004-Q002|S004-Q001|S004-Q003,S004-Q005|S004-Q006|S004-Q007|S004-Q008|S004-Q004|S004-Q002|S004-Q001|S004-Q003,12.243999997735955,c11584cb-f426-4707-809d-366193c1fb8e,,S004-Q006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S004_比亚迪_IR,S004_比亚迪_IR,S004-Q010,9,True,True,True,历史回溯,5,5,S004-Q005,S004-Q005提供五轮前关于【如果识别出了拐点，它主要发生在2024年还是2025年】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,75.28389999060892,74.65149999188725,,,0,0,S004-Q007|S004-Q008|S004-Q009,S004-Q005|S004-Q006|S004-Q001|S004-Q003|S004-Q004,S004-Q001|S004-Q002|S004-Q003|S004-Q004|S004-Q005|S004-Q006,S004-Q005|S004-Q006|S004-Q001|S004-Q003|S004-Q004|S004-Q002,S004-Q005|S004-Q006|S004-Q003|S004-Q002,S004-Q005|S004-Q006|S004-Q001|S004-Q003|S004-Q004|S004-Q002,S004-Q007|S004-Q008|S004-Q009|S004-Q005|S004-Q006|S004-Q001|S004-Q003|S004-Q004|S004-Q002,36.04350000387058,d17f22d8-c4d7-4fa3-809c-1a64cc7f3103,,S004-Q007,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.16666666666666666,1,1,0.2,1,6,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.1111111111111111,1,1,0.25,1,9,1
