session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q001,0,False,False,False,独立问题,0,,,无需前文；当前问题可独立回答,,20279.79074099858,20279.01334098715,,,0,0,,,,,,,,14.304500000434928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q002,1,True,False,False,相邻承接,1,1,S001-Q001,S001-Q001提供当前问题所指向的前序结论或事实依据,,108.57779999787454,107.62710000562947,,,0,0,S001-Q001,,,,,,S001-Q001,15.466900003957562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q003,2,True,False,False,相邻承接,1,1,S001-Q002,S001-Q002提供当前问题所指向的前序结论或事实依据,,57.981401012511924,55.57180100004189,,,0,0,S001-Q001|S001-Q002,,,,,,S001-Q001|S001-Q002,18.099199995049275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q004,3,True,False,False,相邻承接,1,1,S001-Q003,S001-Q003提供当前问题所指向的前序结论或事实依据,,46.143300001858734,45.24330000276677,,,0,0,S001-Q001|S001-Q002|S001-Q003,,,,,,S001-Q001|S001-Q002|S001-Q003,26.896399998804554,975e2fce-c476-4785-8ef5-9e4bcde0a8ef,,S001-Q001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q005,4,True,False,False,相邻承接,1,1,S001-Q004,S001-Q004提供当前问题所指向的前序结论或事实依据,,65.98400099028368,62.43470100162085,,,0,0,S001-Q001|S001-Q002|S001-Q003|S001-Q004,,,,,,S001-Q001|S001-Q002|S001-Q003|S001-Q004,19.83589999144897,d6a00044-7aec-4566-bb54-2f07538a9f7f,,S001-Q002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q006,5,True,True,True,历史回溯,5,5,S001-Q001,S001-Q001提供五轮前关于【先帮我梳理一下贵州茅台2023—2025年的主要财务变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,103.32640599517617,99.63290599989705,,,0,0,S001-Q003|S001-Q004|S001-Q005,S001-Q001|S001-Q002,S001-Q001|S001-Q002,S001-Q001|S001-Q002,S001-Q001|S001-Q002,S001-Q001|S001-Q002,S001-Q003|S001-Q004|S001-Q005|S001-Q001|S001-Q002,13.515400991309434,5f20e879-06a7-4dd3-8b59-0f3ea068ab26,,S001-Q003,0.0,0.0,0,0,0.0,1,3,0,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.2,1,1,0.25,1,5,1
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q007,6,True,False,False,相邻承接,1,1,S001-Q006,S001-Q006提供当前问题所指向的前序结论或事实依据,,102.36700500536244,99.56170500663575,,,0,0,S001-Q003|S001-Q004|S001-Q005|S001-Q006,S001-Q002|S001-Q001,S001-Q001|S001-Q002,S001-Q002|S001-Q001,S001-Q001|S001-Q002,S001-Q002|S001-Q001,S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q002|S001-Q001,18.38630200654734,cb29aeab-e484-4616-bf7e-c82c2637e48a,,S001-Q004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q008,7,True,True,True,历史回溯,5,5,S001-Q003,S001-Q003提供五轮前关于【口径确认后，把刚才提到的关键指标逐年列出来，哪一年变化最明显】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,96.61089899600483,95.77539899328258,,,0,0,S001-Q005|S001-Q006|S001-Q007,S001-Q003|S001-Q002|S001-Q004|S001-Q001,S001-Q001|S001-Q002|S001-Q003|S001-Q004,S001-Q003|S001-Q002|S001-Q004|S001-Q001,S001-Q003|S001-Q001|S001-Q004|S001-Q002,S001-Q003|S001-Q002|S001-Q004|S001-Q001,S001-Q005|S001-Q006|S001-Q007|S001-Q003|S001-Q002|S001-Q004|S001-Q001,13.63600000331644,591c8ece-cd57-40d4-b245-94a002081bf5,,S001-Q005,0.0,0.0,0,0,0.0,1,3,0,1.0,0.25,1,1,1.0,1,4,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.14285714285714285,1,1,0.25,1,7,1
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q009,8,True,False,False,相邻承接,1,1,S001-Q008,S001-Q008提供当前问题所指向的前序结论或事实依据,,138.64589898730628,138.11859900306445,,,0,0,S001-Q005|S001-Q006|S001-Q007|S001-Q008,S001-Q003|S001-Q001|S001-Q002|S001-Q004,S001-Q001|S001-Q002|S001-Q003|S001-Q004,S001-Q003|S001-Q001|S001-Q002|S001-Q004,S001-Q003|S001-Q002|S001-Q001|S001-Q004,S001-Q003|S001-Q001|S001-Q002|S001-Q004,S001-Q005|S001-Q006|S001-Q007|S001-Q008|S001-Q003|S001-Q001|S001-Q002|S001-Q004,11.327200001687743,7d3c593e-ed54-4a05-8bb8-f27fabf9c2cd,,S001-Q006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q010,9,True,True,True,历史回溯,5,5,S001-Q005,S001-Q005提供五轮前关于【如果识别出了拐点，它主要发生在2024年还是2025年】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,76.86280000780243,76.35170000139624,,,0,0,S001-Q007|S001-Q008|S001-Q009,S001-Q005|S001-Q006|S001-Q003|S001-Q004|S001-Q002,S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006,S001-Q005|S001-Q006|S001-Q003|S001-Q004|S001-Q002|S001-Q001,S001-Q005|S001-Q006|S001-Q002|S001-Q003,S001-Q005|S001-Q006|S001-Q003|S001-Q004|S001-Q002|S001-Q001,S001-Q007|S001-Q008|S001-Q009|S001-Q005|S001-Q006|S001-Q003|S001-Q004|S001-Q002|S001-Q001,10.779200005345047,34ad4afe-5db8-4e09-8fec-fda91051ddd6,,S001-Q007,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.16666666666666666,1,1,0.2,1,6,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.1111111111111111,1,1,0.25,1,9,1
